BARKOD,ADI,FIYAT,,,
4000388657304,AXE DEO PUMP SPREY 75ML,150,,,
8690637705557,AXE DEO PUMP SPREY 75ML,150,,,
8690637705588,AXE DEO PUMP SPREY 75ML,150,,,
8718114656465,AXE DEO PUMP SPREY 75ML,150,,,
8711700711227,AXE DEO PUMP SPREY 75ML,150,,,
8690637554322,AXE DEO SHIFT 150ML,150,,,
8690637543371,AXE DEO SUMMER,150,,,
8690637549397,AXE DEO SUMMER+DUS JELI 250ML,150,,,
8717163570487,AXE DEO TOUCH,150,,,
7791293001227,AXE DEO TOUCH,150,,,
8690637060915,AXE DEO TOUCH,150,,,
8690637538940,AXE DEO VICE 150ML,150,,,
8690521200007,AXE DEO VOODOO,150,,,
8690521001567,AXE DEO VOODOO,150,,,
8690637832659,AXE DEO YOU 150ML,150,,,
8690637785955,AXE DEO YOU 150ML,150,,,
8690637565069,AXE DUS JELI 300ML,195,,,
8690637565618,AXE DUS JELI 300ML,195,,,
8690637565038,AXE DUS JELI 300ML,195,,,
8712561617901,AXE DUS JELI 300ML,195,,,
8690637585616,AXE DUS JELI 300ML,195,,,
8690637565007,AXE DUS JELI 300ML,195,,,
8720182523891,AXE DUS JELI 300ML,195,,,
8720182523877,AXE DUS JELI 300ML,195,,,
8720181423437,AXE DUS JELI 300ML,195,,,
8720182523884,AXE DUS JELI 300ML,195,,,
40883564,AXE DUS JELI 300ML,195,,,
42182740,AXE DUS JELI 300ML,195,,,
8690637617560,AXE DUS JELI 250ML,32,,,
8690637704994,AXE DUS JELI 250ML,32,,,
8690637636103,AXE DUS JELI 250ML,32,,,
8690637631337,AXE DUS JELI 250ML,32,,,
8690637565090,AXE DUS JELI 250ML,32,,,
2700000235997,AXE DUS JELI SUMMER 250ML,32,,,
8690637689666,AXE EDT APOLLO 100ML + DEO 150ML,72,,,
50440108,AXE EDT DARK TEMPTATION 100ML,72,,,
8690637630835,AXE EDT 100ML+DEO 150ML,72,,,
8690637866036,AXE EDT 100ML+DEO 150ML,72,,,
8690637866012,AXE EDT 100ML+DEO 150ML,72,,,
8690637689697,AXE EDT 100ML+DEO 150ML,72,,,
8690637536137,AXE EDT DARK TEMTATION 100ML,72,,,
86904674,AXE DEO STICK ULTRA BLACK 50GR.,270,,,
59086598,AXE DEO STICK ULTRA BLACK 50GR.,270,,,
40883397,AXE ROLL-ON APOLLO 45GR.,65,,,
86905190,AXE ROLL-ON ATLANTIS 45GR.,65,,,
50228782,AXE ROLL-ON INCA 45GR.,65,,,
86904247,AXE ROLL-ON 50ML,195,,,
59098324,AXE ROLL-ON 50ML,195,,,
59098300,AXE ROLL-ON 50ML,195,,,
59098317,AXE ROLL-ON 50ML,195,,,
59086611,AXE DEO STICK ULTRA ON ICE CHILL 50ML,170,,,
40883380,AXE DEO STICK ULTRA ON ICE CHILL 50ML,170,,,
8690637636325,AXE SAMP.APOLLO 300ML,6,8,,
8690637618116,AXE SAMP.DARK TEMPTATION 300ML,6,8,,
8690637618147,AXE SAMP.DARK TEMPTATION 600ML,11,6,,
8690637618178,AXE SAMP.FERAHLATICI BAKIM 300ML,6,8,,
8690637618468,AXE SAMP.GUNLUK BAKIM 300ML,6,8,,
8690637618437,AXE SAMP.GUNLUK BAKIM 600ML,11,6,,
8690637618529,AXE SAMP.KEPEGE KARSI ETKILI 300ML,6,8,,
8690637618499,AXE SAMP.KEPEGE KARSI ETKILI 600ML,11,6,,
8690637618550,AXE SAMP.YOGUN ARINDIRICI 300ML,6,8,,
8690637617447,AXE STY.WAX 75ML,10,5,,
8690637617478,AXE STY.WAX 75ML,10,5,,
8690637617508,AXE STY.WAX 75ML,10,5,,
8699878000087,AXENTIA COP KOVASI PEDALLI CELIK 12LT,35,,,
8699878001664,AXENTIA COP KOVASI PEDALLI CELIK 3LT,16,5,,
8699878014824,AXENTIA ILAG COK AMACLI PRATIK TEPSI,120,,,
4009977860767,AXENTIA METAL COK AMACLI SEPET,15,,,
4009977886309,AXENTIA METAL RAF 2LI 28215,35,,,
4009977886705,AXENTIA METAL RAF 3LU 282140,45,,,
4009977678515,AXENTIA PASTA MUMU 24LU,1,1,,
4009977894410,AXENTIA TUVALET KAGITLIGI 282241,10,9,,
8690511183624,AXION CAM.SUYU CAM TAZELIGI 1KG,1,5,,
8690511182894,AXION CAM.SUYU CAM TAZELIGI 2.5KG,4,,,
8693495410717,AXION CAM.SUYU LAVANTA 1KG,1,5,,
8693495410724,AXION CAM.SUYU LAVANTA 2.5KG,4,,,
8690511183600,AXION CAM.SUYU NORMAL 1KG,1,2,,
8690511181996,AXION CAM.SUYU NORMAL 2.5KG,3,3,,
8690511181897,AXION CAM.SUYU NORMAL 4KG,5,1,,
2700000232248,AY-SO AYAK SOBASI,33,,,
2700000060780,AYAKKABI BOYAMA SUNGERI,20,,,
2700000089767,AYAKKABI CEKECEGI KUCUK,35,,,
5502004057509,AYAKKABI CEKECEGI KUCUK,35,,,
8697512626822,AYAKKABI CEKECEGI KUCUK,35,,,
5502004057530,AYAKKABI CEKECEGI BUYUK,28,,,
8697512626839,AYAKKABI CEKECEGI BUYUK,28,,,
6933129110272,AYAKKABI CEKECEGI BUYUK,28,,,
2700000089750,AYAKKABI CEKECEGI BUYUK,28,,,
2700000169827,KUSCUOGLU AYAKKABI KECESI,20,,,
8680445151363,KUSCUOGLU AYAKKABI KECESI,20,,,
2700000239100,AYAKKABI KECESI 2LI,30,,,
8694917009502,AYAKKABI KORUMA KUTUSU,6,,,
8699975608438,FAME KITCHEN AYAKLI AYNA UN-1623,275,,,
8691073180007,AYBA SARIMSAK EZECEGI,1,75,,
8697669127760,AYBIRDI PORS.YEMEK TABAGI 6LI XTP/80,13,,,
2700000002223,AYCICEK YAGLARI,0,,,
8697402390178,AYDA HURMALI SEKER 1000GR,6,,,
8692504010597,AYDINOGLU KESTANE SEKERI 180GR NET,7,,,
8692504010054,AYDINOGLU KESTANE SEKERI 320GR NET,500,,,
8692504010580,AYDINOGLU KESTANE SEKERI 320GR NET,500,,,
2700000218259,AYDO CELIK TEPSI 3LU,14,5,,
2700000079546,AYETLI KALEMLIK BUYUK,8,,,
2700000065471,AYETLI KALEMLIK KUCUK,5,5,,
2700000106549,AYETLI PANO,2,2,,
2700000137680,AYETLI PANO (AHSAP CERCEVELI),14,,,
2700000234266,AYETLI PANO 1 NO,20,,,
2700000234273,AYETLI PANO 2NO,15,,,
2700000124659,AYETLI PANO BUYUK,12,8,,
2700000124642,AYETLI PANO KUCUK,9,,,
8699043507694,AYETLI PANO KUCUK,9,,,
103,AYGAZ TUP BUYUK,80,,,
104,AYGAZ TUP KUCUK,18,,,
8690874101006,AYGUN AYCICEK YAGI 10LT.,36,9,,
8690874021007,AYGUN AYCICEK YAGI 10LT.,36,9,,
8690874101808,AYGUN AYCICEK YAGI 18LT.,60,7,,
8690874100108,AYGUN AYCICEK YAGI 1LT,4,6,,
8690874020109,AYGUN AYCICEK YAGI 1LT,4,6,,
8690874100207,AYGUN AYCICEK YAGI 2LT,7,9,,
8690874100504,AYGUN AYCICEK YAGI 5LT.,17,7,,
8690874300508,AYGUN BITKISEL KARISIM YAG 5LT,7,4,,
8690874200501,AYGUN MISIR YAGI 5LT,9,8,,
2700000031698,AYKUT COCUK CORABI,0,,,
8693051002219,AYMA SIYAH ZEYTIN EZMESI 210CC,1,6,,
8693051002226,AYMA YESIL ZEYTIN EZMESI 210CC,1,6,,
8690638112002,AYMAR 250 GR.,0,4,,
8690637000584,AYMAR AVANTAJLI PAKET,0,,,
8697445510052,AYMAR AYCICEK 5LT,9,3,,
8697445510014,AYMAR AYCICEKYAGI 1LT,2,3,,
8697445510021,AYMAR AYCICEKYAGI 2LT,4,7,,
8697445510083,AYMAR MISIR YAGI 1LT,2,7,,
8697445510090,AYMAR MISIR YAGI 2LT,5,4,,
8697445510113,AYMAR MISIR YAGI 5LT,12,1,,
2700000193587,AYNA AYAKLI BUYUK,5,,,
8693651001834,AYNA AYAKLI BUYUK,5,,,
2356891421256,AYNA AYAKLI CANTALI MU2125,6,,,
2700000193570,AYNA AYAKLI KUCUK,4,5,,
6936942700071,AYNA LUGANO METAL 27.00.94,25,,,
2700000057643,AYNA SET,1,,,
2700000098776,AYNALI PANO,4,75,,
8694962005870,AYNES AYRAN 250 ML,0,7,,
8694962002558,AYNES KAYMAK 200GR,6,5,,
8694962000905,AYNES KAYMAKLI YOGURT 1000 GR,4,6,,
8694962004927,AYNES KOMPOSTO VISNE 1 LT,4,6,,
8694962400361,AYNES SUT 1LT,2,1,,
2700000138878,AYRAN BARDAGI,1,,,
8690855006191,AYSAN BADEM KRAKER,1,8,,
8690855006184,AYSAN BALIK KRAKER 200GR,0,9,,
8690855006207,AYSAN PIZZA KRAKER,0,9,,
2920851,AYSE FASULYE,6,,,
8691520102316,AYTAC 10LU SOSIS,0,,,
8691520102330,AYTAC 17LI EKO SOSIS,0,,,
8691520101159,AYTAC ACILI KANGAL SUCUK 280GR,7,45,,
8691520605268,AYTAC CAM BALI,0,,,
8691520101166,AYTAC CAN SUCUK 280GR,6,85,,
8691520101135,AYTAC EXTRA SUCUK 280GR,7,45,,
8691520108226,AYTAC JOLE ISKEMBE,0,,,
8690041100030,AYTAC KEMALPASA TATLI,0,375,,
8691520103818,AYTAC SALAM,0,,,
8691520103115,AYTAC SALAM ETLI 280GR,5,9,,
8691520103313,AYTAC SALAM FISTIKLI 280GR,5,9,,
8691520103719,AYTAC SALAM MACAR 280GR,5,9,,
8691520904026,AYTAC SEC KANGAL SUCUK 250GR,4,,,
8691520904033,AYTAC SEC MANGAL SUCUK 6LI KUVETTE,4,65,,
8691520102118,AYTAC SOSIS 5LI,0,,,
8691520605602,AYTAC SU 5LT,0,,,
8697439000873,AYTAC TOST MAKINESI,500,,,
8697439000866,AYTAC TOST MAKINESI,500,,,
8697408410382,AYTAC TOST MAKINESI,500,,,
8697408410375,AYTAC TOST MAKINESI,500,,,
8690004113023,AYTAT KEMAL PASA,0,375,,
2920821,AYVA ALGUL,350,,,
2920805,AYVA DEVECI,350,,,
8697408990136,AYVAZOGLU TEREYAGI 500 GR,2,7,,
2700000203958,AYYILMAZ LUKS IZGARA MASASI,4,5,,
8698995670081,AYYILMAZ LUKS IZGARA MASASI,4,5,,
8698995670074,AYYILMAZ LUKS IZGARA MASASI,4,5,,
8697880100030,AZE YUFKA 3ADET,1,5,,
8697880100047,AZE YUFKA 5ADET,2,25,,
8698522102870,AZUL AGDA BEZI 2M+SPATULA,0,8,,
8697418551211,AZUL BANYO LIFI 2LI BA-6116,1,5,,
8697418551013,AZUL BANYO LIFI UZUN BA-6203,1,5,,
8697418551419,AZUL FAR PONPONU ML-110,0,8,,
8698522100531,AZUL KIRPIK KIVR.MAKINESI METAL B-2043,1,65,,
8698522103051,AZUL PUDRA SUNGERI CS-01/02,2,25,,
8698522103068,AZUL PUDRA SUNGERI CS-01/02,2,25,,
8698522104225,AZUL SAC BOYAMA FIRCASI A28,1,,,
8698522101460,AZUL TAKMA KIRPIK EL-2,3,,,
8698522101477,AZUL TAKMA KIRPIK EL-2,3,,,
8698522101453,AZUL TAKMA KIRPIK EL-2,3,,,
2700000176696,AZUL TAKMA TIRNAK POSET N-024,1,,,
8699203311550,BABY JEM LUKS ALISTIRMA KULODU 2LI,11,9,,
8697459721727,BABY&BABY IKIZ 11-25 JUNIOR 28AD.,18,1,,
8697459721680,BABY&BABY IKIZ 3-6 MINI 54AD.,18,1,,
8697459721697,BABY&BABY IKIZ 4-9 MIDI 42AD.,18,1,,
8697459721703,BABY&BABY IKIZ 7-18KG 36AD.,18,1,,
8697459721710,BABY&BABY IKIZ 9-20 4+MAXI PLUS 32AD.,18,1,,
8697459721796,BABY&BABY ISLAK HAVLU D.BAKIM 90LI,4,1,,
8697512322076,BABYFIT ISLAK HAVLU 15LI,0,5,,
3030050051186,BABYLISS SAC DUZ.EST26,78,,,
3030050095104,BABYLISS SAC DUZ.I-PRO 235 INTEN.PRO.,160,,,
3030050021516,BABYLISS SAC DUZ.�PTO230 STEAM,175,,,
3030050024876,BABYLISS SAC DUZ.PRO230,78,,,
3030050031355,BABYLISS SAC DUZ.PRO230,78,,,
3030050093742,BABYLISS SAC DUZ.PROTECT 28MM,90,,,
3030050093735,BABYLISS SAC DUZ.SLIM INTENSE PRO.28MM,125,,,
3030050060584,BABYLISS SAC DUZ.ST226,80,,,
3030050058857,BABYLISS SAC DUZ.ST227E,82,,,
3030050060591,BABYLISS SAC DUZ.ST227TRE,80,,,
3030050069426,BABYLISS SAC MASASI EC325,90,,,
3030050069402,BABYLISS SAC MASASI PR0180 SUBLIM TOUCH,78,,,
3030050038101,BABYLISS SAC SEKIL.2219,50,,,
3030050025323,BABYLISS SAC SEKIL.PRO-180,60,,,
4012800425132,BAC AKTIV DEO COOL,2,5,,
4015000676236,BAC AKTIV DEO FOR MEN,2,5,,
4015000676182,BAC AKTIV DEO KLASIK,2,5,,
40129396,BAC AKTIV DEO ROLL-ON,2,,,
40129402,BAC AKTIV DEO ROLL-ONTROPICAL,2,,,
4012800625150,BAC AKTIV DEO SENSITIVE,2,5,,
40129433,BAC AKTIV DEO SENSITIVE DEOROLL ON,2,,,
4012800825123,BAC AKTIV DEO TROPICAL,2,5,,
4015000676274,BAC AKTIV&T.HARMONY DEO,2,5,,
8690572407936,BAC AKTIV&T.HARMONY DEO,2,5,,
4015000193061,BAC DABIL ACTION  ENERGY STICK,2,5,,
4015000193849,BAC DABIL ACTION DEO 150ML,2,5,,
4015000193078,BAC DABIL ACTION DEO STICK SENSITIVE,2,5,,
4015000193863,BAC DABIL ACTION PURE,2,5,,
4015000193092,BAC DABIL ACTION STICK PURE,2,5,,
4015000193085,BAC DABIL ACTION STYLE,2,5,,
4015000193856,BAC DABIL EKSIN,2,,,
4015000193832,BAC DABIL EKSIN ENERGY,2,5,,
4015000192880,BAC DEO-ROLLON,2,5,,
4015000193108,BAC DEO-ROLLON,2,5,,
4015000193115,BAC DEO-ROLLON,2,5,,
4015000193122,BAC DOUBLE ACTION ROLL-ON SENSITIVE,2,,,
8690586813006,BAC ELAGANS DEO 150ML,2,5,,
8697430030138,METAN BACA ACAR,40,,,
8698764802606,BACA ACAR FLOXIA,1,,,
8692872001012,BACA TEMIZLER,4,5,,
8692872001159,BACA VE BORU TEMIZLEYICI,10,,,
8696348119904,BACA VE BORU TEMIZLEYICI,10,,,
8692872001142,BACASIL,3,5,,
71610119611,BACWOODS ISLAK SIGARILLO 5LI,15,,,
71610119628,BACWOODS ISLAK SIGARILLO 5LI,15,,,
71610119598,BACWOODS ISLAK SIGARILLO 5LI,15,,,
71610119604,BACWOODS ISLAK SIGARILLO 5LI,15,,,
8699863545203,BADAMELLA BADEMEZMESI 320GR,9,3,,
2700000044810,BADEM SEKERI 1/1,6,,,
2700000044797,BADEM SEKERI 1/2,3,,,
2700000063811,BADEM SEKERI 1KG,3,5,,
2700000063798,BADEM SEKERI 250GR,1,5,,
2700000044551,BADEM SEKERI 400GR,5,,,
2700000063804,BADEM SEKERI 500GR,3,,,
2920017,BADEM SEKERI KG,700,,,
2700000044803,BADEM SEKERI1/4,1,5,,
2920178,BAFRA PIRINC KG,15,,,
8680319610118,BAG ERKEK CANTASI,11,6,,
8680319610125,BAG ERKEK CANTASI,11,6,,
8680319610088,BAG ERKEK CANTASI,11,6,,
8690319610514,BAG MAKYAJ CANTASI,7,4,,
8680319610170,BAG MAKYAJ CANTASI,7,4,,
8680319610361,BAG MAKYAJ CANTASI,7,4,,
8680319610583,BAG MAKYAJ CANTASI,7,4,,
8695336107237,BAGCI AZ TUZLU SIYAH ZEYTIN 800GR (TNK),2,5,,
8695336107176,BAGCI BIBERLI YESIL ZEYTIN 200GR,3,2,,
8695336107169,BAGCI CIZIK YESIL ZEYTIN 200GR,2,8,,
8695336107305,BAGCI GEMLIK SIYAH ZEYTIN 800GR TNK.,11,2,,
8695336107190,BAGCI KIRMA ZEYTIN 200GR,2,8,,
8695336108326,BAGCI SECME SIYAH ZEYTIN 200GR,3,2,,
8695336108548,BAGCI SIYAH ZEYTIN 400GR PET,5,4,,
8695336107183,BAGCI YESIL KOKTEYL ZEYTIN 200GR,3,4,,
8695336108517,BAGCI YESIL ZEYTIN CIZIK 400GR PET,6,,,
8697410480052,BAGCI ZILE UZUM PEKMEZI 250GR,2,5,,
8690560030207,BAGDAT D.CAY KARABAS OTU 30GR,4,8,,
8690560022103,BAGDAT D.CAY REZENE 120GR,53,45,,
8690560030177,BAGDAT D.CAY PAPATYA 50GR,39,95,,
8690560019448,BAGDAT KIRMIZI TOZ BIBER ACI 75GR,60,,,
8690560000217,BAGDAT KIRMIZI TOZ BIBER ACI 75GR,60,,,
8690560058003,BAGDAT ADACAYI 20LI POSET,5,7,,
8690560015518,BAGDAT ADACAYI 30GR,3,7,,
8690560038036,BAGDAT ADACAYI 40GR,34,45,,
8690560034243,BAGDAT AKDENIZ CESNISI DEGIRM.CAM KP.50G,81,95,,
8690560011268,BAGDAT ANTEP FISTIGI (RENDE) 30GR,180,,,
8690560058089,BAGDAT BAHARAT CAYI 20LI POSET,5,7,,
8690560050519,BAGDAT BALIK HARCI 70GR,4,3,,
8690560058096,BAGDAT BALLI ZENCEFILLI IHLAMUR 20LI POS,5,7,,
8690560038050,BAGDAT BESI BIR YERDE CAY 20LI POSET,5,7,,
8690560078407,BAGDAT BEYAZ K.BIBER PET 130GR,7,,,
8690560028839,BAGDAT BEYAZ KARABIBER PET 78GR,3,3,,
8690560019332,BAGDAT BIBERIYE 35GR,30,,,
8690560058072,BAGDAT BOGURTLEN 20LI POSET,5,7,,
8690560050380,BAGDAT CESNI BAHARAT 100 GR,1,4,,
8690560073662,BAGDAT CIG KOFTE HARCI 250 GR.,3,6,,
8690560050724,BAGDAT CIG KOFTE HARCI 70GR,45,,,
8690560011251,BAGDAT CIG KOFTE SETI ETSIZ 500GR,95,,,
8690560015099,BAGDAT CIG KOFTE SETI ETSIZ 500GR,95,,,
8690560017123,BAGDAT CIG KOFTE SETI ETSIZ 500GR,95,,,
8690560017130,BAGDAT CIG KOFTE SETI ETLI 500GR,95,,,
8690560018144,BAGDAT CIG KOFTE SETI ETLI 500GR,95,,,
8690560053800,BAGDAT COREK SUSU 80GR,2,,,
8690560030214,BAGDAT COREKOTU 75GR,63,,,
8690560019271,BAGDAT COREKOTU 75GR,63,,,
8690560011138,BAGDAT CUBUK VANILYA 2LI 3GR,7,4,,
8690560078704,BAGDAT DEFNE YAPRAGI PET 6GR,25,,,
8690560034274,BAGDAT DEGIRMEN KAPAK 2LI EKO SET,8,4,,
8690560078452,BAGDAT DEREOTU,2,8,,
8690560057235,BAGDAT DOLMA BAHARI 40GR,35,,,
2920999,DOLMALIK FISTIK KG,747,6,,
8690560045416,BAGDAT DOLMALIK FISTIK 25GR,175,,,
8690560058119,BAGDAT ELMA CAYI 20LI POSET,5,7,,
8690560050328,BAGDAT ET BAHARATI 100GR,1,8,,
8690560035677,BAGDAT ET CESNISI DEGRM.45GR,90,,,
8690560011008,BAGDAT FESLEGEN 30GR,25,,,
8690560019295,BAGDAT FESLEGEN 30GR,25,,,
8690560028860,BAGDAT FESLEGEN PET 24GR,2,3,,
8690560078711,BAGDAT FESLEGEN PET 40 GR,4,2,,
8690560058058,BAGDAT FORM CAYI 20LI POSET,5,7,,
8690560011077,BAGDAT GALETE UNU 250GR.,37,,,
8690560006110,BAGDAT H.CEVIZI 250GR,2,8,,
8690560060211,BAGDAT H.CEVIZI 50GR,55,,,
8690560019202,BAGDAT H.CEVIZI 50GR,55,,,
8690560075840,BAGDAT H.CEVIZI 80GR (ELEKLI),3,3,,
8690560073655,BAGDAT H.CEVIZI KILITI EKO 160GR,125,,,
8690560019134,BAGDAT H.CEVIZI KILITI EKO 160GR,125,,,
8690560078322,BAGDAT H.CEVIZI PET 90GR,1,5,,
8690560011312,BAGDAT H.CEVIZI TZLK.KAPAK 35GR,39,95,,
8690560057372,BAGDAT HASHAS MAVI 80GR,60,,,
8690560019264,BAGDAT HASHAS MAVI 80GR,60,,,
8690560035721,BAGDAT HIMALAYA SARIMSAK SOFR.OGTM.110GR,80,,,
8690560035714,BAGDAT HIMALAYA TUZU SOF.OGTM.110GR,80,,,
8690560090416,BAGDAT IHLAMUR CICEK 45GR,90,,,
2920620,BAGDAT IHLAMUR KG,93,4,,
8690560073617,BAGDAT ISOT BIBER 250GR,120,,,
8690560050342,BAGDAT ISOT BIBER 80GR,58,,,
8690560019288,BAGDAT ISOT BIBER 80GR,58,,,
8690560050304,BAGDAT IZGARA HARCI 65GR,45,,,
8690560175809,BAGDAT K.BIBER+KARABIBER+KEKIK 3LU SET,7,,,
8690560075314,BAGDAT KABARTMA TOZU 5LI,4,95,,
8690560052988,BAGDAT KAHVALTILIK POY 70GR,5,6,,
8690560042125,BAGDAT KAKAO 25GR,0,2,,
2920604,BAGDAT KARABIBER KG,225,,,
8690560150318,BAGDAT KARABIBER 40GR,60,,,
8690560150417,BAGDAT KARABIBER 40GR,60,,,
8690560016140,BAGDAT KARABIBER 500GR,7,4,,
8690560075871,BAGDAT KARABIBER 85GR (ELEKLI),5,1,,
8690560073624,BAGDAT KARABIBER KILITLI EKO 185GR,190,95,,
8690560019103,BAGDAT KARABIBER KILITLI EKO 185GR,190,95,,
8690560078483,BAGDAT KARABIBER PET 130GR,2,3,,
8690560019301,BAGDAT KARABIBER TANE 60GR,75,45,,
8690560034182,BAGDAT KARABIBER TANE DEGIRM.CAM KP.50GR,140,,,
8690560075895,BAGDAT KARABIBER TANE DEGIRMENLI 35GR,3,7,,
8690560050809,BAGDAT KARABIBER TANE PET 120GR,3,9,,
8690560078315,BAGDAT KARABIBER TANE PET 120GR,3,9,,
8690560028846,BAGDAT KARABIBER TANE PET 52GR,3,1,,
8690560011329,BAGDAT KARABIBER TZLK KAPAK 55GR,108,,,
8690560105219,BAGDAT KARANFIL 15GR,43,,,
8690560120212,BAGDAT KARBONAT 97GR,3,,,
8690560078506,BAGDAT KARBONAT PET 280 GR,2,65,,
8690560075932,BAGDAT KARISIK BIBER DEGIRMENLI 30GR,3,7,,
8690560034175,BAGDAT KARISIK TANE BIBER DEGIRM.CAM KP.,120,,,
2920605,BAGDAT KEKIK KG,100,,,
8690560019608,BAGDAT KEKIK 200GR,1,6,,
8690560195210,BAGDAT KEKIK 25GR,50,,,
8690560019219,BAGDAT KEKIK 25GR,50,,,
8690560075833,BAGDAT KEKIK 40GR (ELEKLI),3,3,,
8690560073631,BAGDAT KEKIK KILITLI EKO 60GR,110,,,
8690560019127,BAGDAT KEKIK KILITLI EKO 60GR,110,,,
8690560078513,BAGDAT KEKIK PET 45 GR,1,4,,
8690560019813,BAGDAT KEKIK SUYU 500ML,3,25,,
8690560019707,BAGDAT KEKIK SUYU 750ML,84,95,,
8690560011336,BAGDAT KEKIK TZLK KAPAK 13GR,60,,,
8690560079220,BAGDAT KETEN TOHUMU 150GR,35,,,
8690560075888,BAGDAT KIMYON 100GR (ELEKLI),3,9,,
8690560073525,BAGDAT KIMYON 220GR.,10,5,,
8690560018113,BAGDAT KIMYON 500GR,2,8,,
8690560180216,BAGDAT KIMYON 75GR,60,,,
8690560019196,BAGDAT KIMYON 75GR,60,,,
8690560078520,BAGDAT KIMYON PET 130 GR.,2,15,,
8690560011343,BAGDAT KIMYON TZLK KAPAK 48GR,73,,,
2700000215920,BAGDAT KIRPI CAY SUZGECI,1,,,
8690560011015,BAGDAT KISNIS 40GR,20,,,
8690560078537,BAGDAT KISNIS PET 110GR,2,2,,
8690560028808,BAGDAT KISNIS PET 68GR,2,45,,
8690560073532,BAGDAT KOFTE BAHARI 250 GR,3,4,,
8690560165213,BAGDAT KOFTE BAHARI 65GR,45,,,
8690560019462,BAGDAT KOFTE BAHARI 65GR,45,,,
8690560016638,BAGDAT KOFTE HARCI 90GR,40,,,
8690560019240,BAGDAT KORI 70GR,55,,,
8690560078551,BAGDAT KORI PET 130GR,3,5,,
2920609,BAGDAT KUS UZUMU,120,,,
8690560135315,BAGDAT KUS UZUMU 40GR,60,,,
8690560135216,BAGDAT KUS UZUMU 90GR,2,1,,
8690560058065,BAGDAT KUSBURNU 20LI POSET,5,7,,
8690560078568,BAGDAT KUSUZUMU PET 140GR,4,4,,
8690560220219,BAGDAT LIMON TUZU 60GR,35,,,
8690560235213,BAGDAT MAHLEP 30GR,125,,,
8690560050526,BAGDAT MANTI BAHARATI 60GR,2,2,,
8690560023629,BAGDAT MAYDONOZ 11GR CAM,29,9,,
8690560049100,BAGDAT MAYDONOZ 11GR CAM,29,9,,
8690560079985,BAGDAT MISIR UNU 1KG,2,75,,
8690560051189,BAGDAT MISIR UNU 250GR.,30,,,
2920606,BAGDAT NANE KG,150,,,
8690560058041,BAGDAT NANE-LIMON 20LI POSET,5,7,,
8690560028112,BAGDAT NANE 200GR,1,6,,
8690560280213,BAGDAT NANE 30GR,35,,,
8690560019226,BAGDAT NANE 30GR,35,,,
8690560075819,BAGDAT NANE 40GR (ELEKLI),3,2,,
8690560073648,BAGDAT NANE KILITLI EKO 70GR,65,,,
8690560019110,BAGDAT NANE KILITLI EKO 70GR,65,,,
8690560078629,BAGDAT NANE PET 45 GR,1,3,,
8690560011350,BAGDAT NANE TZLK KAPAK 16GR,50,,,
8690560045737,BAGDAT NAR EKSILI SOS 11GR,0,2,,
8690560016195,BAGDAT NAR EKSILI SOS 318GR,36,9,,
8690560058904,BAGDAT NAR EKSILI SOS 318GR,36,9,,
8698572001918,BAGDAT NAR EKSISI SOS 1000GR,63,95,,
8690560016270,BAGDAT PANE HARCI 90GR,37,5,,
8690560058027,BAGDAT PAPATYA 20LI POSET,3,8,,
8690560051677,BAGDAT PASTA SUSU 100GR,1,1,,
8690560073259,BAGDAT PASTA SUSU 40GR,4,75,,
8690560053794,BAGDAT POGACA HARCI 80GR,2,1,,
8690560250315,BAGDAT PUDRA SEKERI 150 GR,1,4,,
8690560025050,BAGDAT PUDRA SEKERI 250GR,7,8,,
2920608,PUL BIBER KG,330,,,
8690560078971,BAGDAT PUL BIBER 1000GR,19,6,,
8690560073570,BAGDAT PUL BIBER 210GR.,130,,,
8690560026644,BAGDAT PUL BIBER 500GR,2,5,,
8690560265210,BAGDAT PUL BIBER 80GR,64,,,
8690560019172,BAGDAT PUL BIBER 80GR,64,,,
8690560011503,BAGDAT PUL BIBER KILITLI EKO 210GR,17,7,,
8690560078445,BAGDAT PUL BIBER PET 115GR,1,8,,
8690560011367,BAGDAT PUL BIBER TZLK KAPAK 40GR,75,,,
8690560027719,BAGDAT PUL BIBER TZLK KAPAK 40GR,75,,,
8690560075864,BAGDAT PUL KIRMIZI BIBER 85GR (ELEKLI),3,9,,
8690560058010,BAGDAT REZENE ANASON 20LI POSET,5,7,,
8690560035707,BAGDAT SALATA SEBZE DEGIRMEN 45GR,63,45,,
8690560018007,BAGDAT SALEP 12,5GR,5,95,
8690560325716,BAGDAT SALEP 150GR,2,8,,
8690560090287,BAGDAT SALEP TOZ 100GR,39,95,,
8690560043634,BAGDAT SARIMSAK GRANUL 40GR,40,,,
8690560078728,BAGDAT SARIMSAK(TOZ) PET 170GR,5,1,,
8690560067029,BAGDAT SEBZELI CESNI KLASIK 250GR,60,,,
8690560022158,BAGDAT SELECTION BIBERIYE 30GR,11,4,,
8690560022165,BAGDAT SELECTION DEREOTU 31GR,11,4,,
8690560022356,BAGDAT FESLEGEN 16GR CAM,36,95,,
8690560049131,BAGDAT FESLEGEN 16GR CAM,36,95,,
8690560022240,BAGDAT SELECTION HARDAL OGTM.60GR,11,4,,
8690560022257,BAGDAT SELECTION KAKULE TANE 45GR,23,3,,
8690560022172,BAGDAT SELECTION KARABIBER 55GR,17,1,,
